filename,drive_folder,description,region,composite_type,phase,start_date,end_date,scene_count,task_id,scale_m,bands,crs,approx_size_mb,exported_at
MON_Hasdeo_Core_2020_05_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2020_05_first_event,Hasdeo_Core,monthly,first_event,2020-05-01,2020-06-01,12,ABJ6BGEFOJUAZTHWENZM6NUI,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:29:49.199005
MON_Hasdeo_Core_2020_06_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2020_06_first_event,Hasdeo_Core,monthly,first_event,2020-06-01,2020-07-01,4,NV6KZ5F3S5RFDKQQE4JGUZ3U,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:29:51.761827
MON_Hasdeo_Core_2020_09_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2020_09_first_event,Hasdeo_Core,monthly,first_event,2020-09-01,2020-10-01,4,EV3HYHNAGHZ2KYIQLUAGWDG3,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:29:54.867765
MON_Hasdeo_Core_2020_10_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2020_10_first_event,Hasdeo_Core,monthly,first_event,2020-10-01,2020-11-01,7,RB4X773NBBPM7Q6WJ2C7F4SV,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:29:56.674089
MON_Hasdeo_Core_2020_11_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2020_11_first_event,Hasdeo_Core,monthly,first_event,2020-11-01,2020-12-01,16,EPMZHKHOFQBMZXC46ZRBM64D,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:29:58.398493
MON_Hasdeo_Core_2020_12_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2020_12_first_event,Hasdeo_Core,monthly,first_event,2020-12-01,2021-01-01,25,XSX6PW7LSP6TZ6EZD2RQAPIW,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:00.159405
MON_Hasdeo_Core_2021_01_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2021_01_first_event,Hasdeo_Core,monthly,first_event,2021-01-01,2021-02-01,20,SYDOGQGKCRAAVT4QULH7M4I7,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:01.827796
MON_Hasdeo_Core_2021_02_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2021_02_first_event,Hasdeo_Core,monthly,first_event,2021-02-01,2021-03-01,18,IMGZ75L6WXGI5NZJ57ND4YF7,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:03.436234
MON_Hasdeo_Core_2021_03_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2021_03_first_event,Hasdeo_Core,monthly,first_event,2021-03-01,2021-04-01,24,TEITSFPXMEFYDBFAH3KXZ46G,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:06.097118
MON_Hasdeo_Core_2021_04_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2021_04_first_event,Hasdeo_Core,monthly,first_event,2021-04-01,2021-05-01,20,QY3BOELZ7RVCZLMIYOIKSSU7,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:07.738003
MON_Hasdeo_Core_2021_05_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2021_05_first_event,Hasdeo_Core,monthly,first_event,2021-05-01,2021-06-01,6,LFRCFEHSWOTOWLQJV7XJPUAZ,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:09.378923
MON_Hasdeo_Core_2021_06_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2021_06_first_event,Hasdeo_Core,monthly,first_event,2021-06-01,2021-07-01,2,Y7OQWHAI5KNDEVTVOGQ6C4BM,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:12.037030
MON_Hasdeo_Core_2021_07_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2021_07_first_event,Hasdeo_Core,monthly,first_event,2021-07-01,2021-08-01,1,TMAYW4ABYNVRUJEA6S5PNX4S,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:14.084244
MON_Hasdeo_Core_2021_08_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2021_08_first_event,Hasdeo_Core,monthly,first_event,2021-08-01,2021-09-01,1,PQMY6OQFN4F7VU7TRHX3LYRH,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:15.829531
MON_Hasdeo_Core_2021_10_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2021_10_first_event,Hasdeo_Core,monthly,first_event,2021-10-01,2021-11-01,16,KTXW5BFFEL4KHRWLVKKGXHFW,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:19.614568
MON_Hasdeo_Core_2021_11_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2021_11_first_event,Hasdeo_Core,monthly,first_event,2021-11-01,2021-12-01,15,VJDFXBORJ2UIP6TYA6MJQ4XD,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:21.327835
MON_Hasdeo_Core_2021_12_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2021_12_first_event,Hasdeo_Core,monthly,first_event,2021-12-01,2022-01-01,23,APV2MLGCPO6P3ZMHI6PUG3H7,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:23.096595
MON_Hasdeo_Core_2022_01_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2022_01_first_event,Hasdeo_Core,monthly,first_event,2022-01-01,2022-02-01,13,PGRGFZWBRKLTS6XVT4EOWQOQ,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:24.636341
MON_Hasdeo_Core_2022_02_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2022_02_first_event,Hasdeo_Core,monthly,first_event,2022-02-01,2022-03-01,16,RHMXEMYKRR34EOTVLKH3W3TO,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:26.273777
MON_Hasdeo_Core_2022_03_second_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2022_03_second_event,Hasdeo_Core,monthly,second_event,2022-03-01,2022-04-01,25,4OZUBNT3EWUXT5XIBG632WRB,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:29.035444
MON_Hasdeo_Core_2022_04_second_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2022_04_second_event,Hasdeo_Core,monthly,second_event,2022-04-01,2022-05-01,21,P2PN3C7FWCV6PALVTCJCJVT6,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:30.551216
MON_Hasdeo_Core_2022_05_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2022_05_first_event,Hasdeo_Core,monthly,first_event,2022-05-01,2022-06-01,17,ZXHP3MNLLO3FZUXVDYLFISRB,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:33.488610
MON_Hasdeo_Core_2022_06_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2022_06_first_event,Hasdeo_Core,monthly,first_event,2022-06-01,2022-07-01,3,EOJQ535QMFYQMIOWCR4GGNK3,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:36.103280
MON_Hasdeo_Core_2022_10_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2022_10_first_event,Hasdeo_Core,monthly,first_event,2022-10-01,2022-11-01,10,WDMUQYNP65ICMYIZSEEBIUOA,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:41.431837
MON_Hasdeo_Core_2022_11_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2022_11_first_event,Hasdeo_Core,monthly,first_event,2022-11-01,2022-12-01,22,O6DWEITAL25PWMSVQTU6SJWQ,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:42.965350
MON_Hasdeo_Core_2022_12_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2022_12_first_event,Hasdeo_Core,monthly,first_event,2022-12-01,2023-01-01,23,KNW6SY5UH724O5UPNNVGOJ6X,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:44.363196
MON_Hasdeo_Core_2023_01_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2023_01_first_event,Hasdeo_Core,monthly,first_event,2023-01-01,2023-02-01,20,OCZRPQBFQ7ZVMVC2KNPBFIVO,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:46.445953
MON_Hasdeo_Core_2023_02_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2023_02_first_event,Hasdeo_Core,monthly,first_event,2023-02-01,2023-03-01,20,DFV5B7YW2PSFWJXVENC6EB5P,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:48.288789
MON_Hasdeo_Core_2023_03_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2023_03_first_event,Hasdeo_Core,monthly,first_event,2023-03-01,2023-04-01,20,D3MRAGLGKRZWIB2NL4OJL6HR,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:50.338037
MON_Hasdeo_Core_2023_04_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2023_04_first_event,Hasdeo_Core,monthly,first_event,2023-04-01,2023-05-01,3,VNC3TJGLKNUMDARMU52EU7G2,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:52.588229
MON_Hasdeo_Core_2023_05_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2023_05_first_event,Hasdeo_Core,monthly,first_event,2023-05-01,2023-06-01,17,JWOFKRU7Y5LMGDYLV4UZQZSQ,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:55.455761
MON_Hasdeo_Core_2023_06_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2023_06_first_event,Hasdeo_Core,monthly,first_event,2023-06-01,2023-07-01,4,6ZBZHRTEYCEDTQN5J6IPU6AI,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:57.198399
MON_Hasdeo_Core_2023_08_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2023_08_first_event,Hasdeo_Core,monthly,first_event,2023-08-01,2023-09-01,1,NCKBQWNRHDSJXZ43EGENRRMD,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:30:59.418849
MON_Hasdeo_Core_2023_10_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2023_10_first_event,Hasdeo_Core,monthly,first_event,2023-10-01,2023-11-01,17,IUT4GM6EQ26FW7E3ATO6UYDS,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:31:02.007312
MON_Hasdeo_Core_2023_11_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2023_11_first_event,Hasdeo_Core,monthly,first_event,2023-11-01,2023-12-01,22,NUFVBUCGJ5V7YIMCG5WMK2Z3,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:31:04.650066
MON_Hasdeo_Core_2023_12_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2023_12_first_event,Hasdeo_Core,monthly,first_event,2023-12-01,2024-01-01,18,5ZJPQQVDTKVCBNEW64IFMWXZ,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:31:07.336582
MON_Hasdeo_Core_2024_01_post_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2024_01_post_event,Hasdeo_Core,monthly,post_event,2024-01-01,2024-02-01,11,DUSS573QFNIB7S6PKUUIUKIA,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:31:08.852038
MON_Hasdeo_Core_2024_02_post_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2024_02_post_event,Hasdeo_Core,monthly,post_event,2024-02-01,2024-03-01,16,NVNOKN5ZTGIEOAJSYRRZI7FP,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:31:10.613276
MON_Hasdeo_Core_2024_03_post_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2024_03_post_event,Hasdeo_Core,monthly,post_event,2024-03-01,2024-04-01,20,OKRFALBH6RVUWPBFEK5OXWJG,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:31:12.865643
MON_Hasdeo_Core_2024_04_post_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2024_04_post_event,Hasdeo_Core,monthly,post_event,2024-04-01,2024-05-01,22,3EWRKUMHSDCBUSKRSPS5GZE7,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:31:14.499649
MON_Hasdeo_Core_2024_05_post_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2024_05_post_event,Hasdeo_Core,monthly,post_event,2024-05-01,2024-06-01,16,7LGDWRYZO3Z4SQW3S5NSZDY7,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:31:17.016100
MON_Hasdeo_Core_2024_06_post_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2024_06_post_event,Hasdeo_Core,monthly,post_event,2024-06-01,2024-07-01,6,HMK3CGUOIKXQEW2RSIOWPIUI,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:31:18.715856
MON_Hasdeo_Core_2024_10_post_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2024_10_post_event,Hasdeo_Core,monthly,post_event,2024-10-01,2024-11-01,8,7DWURP5L7NTPKSZQHZWVWW47,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:31:22.697594
MON_Hasdeo_Core_2024_11_post_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2024_11_post_event,Hasdeo_Core,monthly,post_event,2024-11-01,2024-12-01,14,NX4WPDA5PRHOIXM2S5RHH3P5,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:31:24.459652
MON_Hasdeo_Core_2024_12_post_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_Core_2024_12_post_event,Hasdeo_Core,monthly,post_event,2024-12-01,2025-01-01,19,VVDNJXDSWTNXH7UAQNHIEWDY,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:31:26.526336
MON_Hasdeo_East_2016_10_pre_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2016_10_pre_event,Hasdeo_East,monthly,pre_event,2016-10-01,2016-11-01,4,TOJKLZO43SJLSBQBYJMSOOKA,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:31:47.181512
MON_Hasdeo_East_2016_11_pre_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2016_11_pre_event,Hasdeo_East,monthly,pre_event,2016-11-01,2016-12-01,5,FPYTDBKWVSAUFVTRP2I3RDJA,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:31:48.878088
MON_Hasdeo_East_2016_12_pre_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2016_12_pre_event,Hasdeo_East,monthly,pre_event,2016-12-01,2017-01-01,3,6TQURCDOZ22SCJAP5XO74RNY,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:31:50.544684
MON_Hasdeo_East_2017_01_pre_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2017_01_pre_event,Hasdeo_East,monthly,pre_event,2017-01-01,2017-02-01,8,NHICEAUP4YRMOIWIPVHNTOEM,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:31:52.281629
MON_Hasdeo_East_2017_02_pre_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2017_02_pre_event,Hasdeo_East,monthly,pre_event,2017-02-01,2017-03-01,4,DZLYTRB3BKMH5BIGR7HNYD3J,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:31:53.878069
MON_Hasdeo_East_2017_03_pre_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2017_03_pre_event,Hasdeo_East,monthly,pre_event,2017-03-01,2017-04-01,8,P5YNE7TDNZACR4XXWYJL7VNM,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:31:55.548248
MON_Hasdeo_East_2017_11_pre_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2017_11_pre_event,Hasdeo_East,monthly,pre_event,2017-11-01,2017-12-01,2,WIMLRKUZCMP27PKSKHQM6C5A,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:03.181839
MON_Hasdeo_East_2017_12_pre_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2017_12_pre_event,Hasdeo_East,monthly,pre_event,2017-12-01,2018-01-01,13,GTEB2MPNHDTEPE7YS6GU2FBP,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:05.168710
MON_Hasdeo_East_2018_01_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2018_01_first_event,Hasdeo_East,monthly,first_event,2018-01-01,2018-02-01,16,A2BJNF76ZDIGEOODKHXWY6Q2,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:07.078750
MON_Hasdeo_East_2018_02_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2018_02_first_event,Hasdeo_East,monthly,first_event,2018-02-01,2018-03-01,3,NUOF7H3EZILXSLQKPYPBHHPQ,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:09.346792
MON_Hasdeo_East_2018_03_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2018_03_first_event,Hasdeo_East,monthly,first_event,2018-03-01,2018-04-01,8,W4GUMZ62V7AW5NPXZLP5HEXM,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:11.368883
MON_Hasdeo_East_2018_04_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2018_04_first_event,Hasdeo_East,monthly,first_event,2018-04-01,2018-05-01,3,YIRYIL4RIANJ7YFPW6HXRY4W,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:12.985091
MON_Hasdeo_East_2018_10_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2018_10_first_event,Hasdeo_East,monthly,first_event,2018-10-01,2018-11-01,1,63P7X4WTK66WGVYRFUBWJ45N,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:18.595332
MON_Hasdeo_East_2018_11_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2018_11_first_event,Hasdeo_East,monthly,first_event,2018-11-01,2018-12-01,12,VTZVSCD2PC3OH7RZDAXAYBN4,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:20.248715
MON_Hasdeo_East_2018_12_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2018_12_first_event,Hasdeo_East,monthly,first_event,2018-12-01,2019-01-01,11,BTDXYT5XVFXB4LKHA77UST4H,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:22.130816
MON_Hasdeo_East_2019_01_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2019_01_first_event,Hasdeo_East,monthly,first_event,2019-01-01,2019-02-01,24,I2KNK76UUS46RBTACKKEPNUB,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:23.774838
MON_Hasdeo_East_2019_02_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2019_02_first_event,Hasdeo_East,monthly,first_event,2019-02-01,2019-03-01,15,6MUN4RINJSSFZO3DH2DH3TZX,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:25.329352
MON_Hasdeo_East_2019_03_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2019_03_first_event,Hasdeo_East,monthly,first_event,2019-03-01,2019-04-01,22,INWJVCQQZIFKNGXAQJ2VSMF5,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:27.315717
MON_Hasdeo_East_2019_04_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2019_04_first_event,Hasdeo_East,monthly,first_event,2019-04-01,2019-05-01,16,KJIFDIRCCT6PXFQ5NO3M7ROL,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:29.338417
MON_Hasdeo_East_2019_05_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2019_05_first_event,Hasdeo_East,monthly,first_event,2019-05-01,2019-06-01,24,ZVPQ6BPSKIN4BFOBUE2MS6OR,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:31.425175
MON_Hasdeo_East_2019_06_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2019_06_first_event,Hasdeo_East,monthly,first_event,2019-06-01,2019-07-01,8,QO6PXK2ZGYMB2VT3D7FZBYEM,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:33.568261
MON_Hasdeo_East_2019_10_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2019_10_first_event,Hasdeo_East,monthly,first_event,2019-10-01,2019-11-01,6,VVIPX4F6CT5FOF7B4GA6S665,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:39.110770
MON_Hasdeo_East_2019_11_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2019_11_first_event,Hasdeo_East,monthly,first_event,2019-11-01,2019-12-01,22,B4LA5MQNLOZLPWQRV6LWAF3V,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:40.714584
MON_Hasdeo_East_2019_12_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2019_12_first_event,Hasdeo_East,monthly,first_event,2019-12-01,2020-01-01,14,VWHSNEF5WA75YITKTQMKBB5I,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:42.701106
MON_Hasdeo_East_2020_01_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2020_01_first_event,Hasdeo_East,monthly,first_event,2020-01-01,2020-02-01,24,2IOSTIILNUS6KWGESGHIOOW7,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:44.441128
MON_Hasdeo_East_2020_02_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2020_02_first_event,Hasdeo_East,monthly,first_event,2020-02-01,2020-03-01,9,RYTN7LWVMNR35DR7NQB7JYGY,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:45.992564
MON_Hasdeo_East_2020_03_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2020_03_first_event,Hasdeo_East,monthly,first_event,2020-03-01,2020-04-01,12,ZDXBER73LQYLSMDJ22R6XP2R,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:48.093040
MON_Hasdeo_East_2020_04_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2020_04_first_event,Hasdeo_East,monthly,first_event,2020-04-01,2020-05-01,18,B5H2RWL6IOAIVQV5UCCJAXQP,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:50.007866
MON_Hasdeo_East_2020_05_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2020_05_first_event,Hasdeo_East,monthly,first_event,2020-05-01,2020-06-01,12,YCFPENSGKBWXLYEMNKLCC53Z,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:51.632844
MON_Hasdeo_East_2020_06_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2020_06_first_event,Hasdeo_East,monthly,first_event,2020-06-01,2020-07-01,4,FCUFUU6K37QG55C64B3HZJA7,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:53.467131
MON_Hasdeo_East_2020_09_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2020_09_first_event,Hasdeo_East,monthly,first_event,2020-09-01,2020-10-01,4,SSNOXITC64SUB2RLOAAIQ6G4,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:56.392751
MON_Hasdeo_East_2020_10_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2020_10_first_event,Hasdeo_East,monthly,first_event,2020-10-01,2020-11-01,7,EDXCNMFWU62QON6BHPZTZMNJ,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:57.934547
MON_Hasdeo_East_2020_11_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2020_11_first_event,Hasdeo_East,monthly,first_event,2020-11-01,2020-12-01,16,F6WIOJU663UMYTTZLITE6TOT,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:32:59.516821
MON_Hasdeo_East_2020_12_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2020_12_first_event,Hasdeo_East,monthly,first_event,2020-12-01,2021-01-01,25,7EZLBIAP7423LMUXRQKHHBXD,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:33:01.291806
MON_Hasdeo_East_2021_01_first_event.tif,Hasdeo_1000_Dataset,MON_Hasdeo_East_2021_01_first_event,Hasdeo_East,monthly,first_event,2021-01-01,2021-02-01,20,2MQOZEVYH3AMM2PDZIU66J5D,30,"B4,B3,B2 (RGB visualised, Uint8)",EPSG:32644,30–60,2026-02-22T15:33:03.358625
