jpeg_filename,tiff_filename,month_code,month_name,location,direction,year,month_number,year_month,event_type,extra_fields,local_jpeg_directory,local_jpeg_full_path,drive_folder_link,expected_tiff_name
ANN_Control_Forest_2016.jpg,ANN_Control_Forest_2016.tif,,,,,,,,,ANN_Control_Forest_2016,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Control_Forest_2016.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Control_Forest_2016.tif
ANN_Control_Forest_2018.jpg,ANN_Control_Forest_2018.tif,,,,,,,,,ANN_Control_Forest_2018,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Control_Forest_2018.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Control_Forest_2018.tif
ANN_Hasdeo_Full_2016.jpg,ANN_Hasdeo_Full_2016.tif,,,,,,,,,ANN_Hasdeo_Full_2016,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Hasdeo_Full_2016.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Hasdeo_Full_2016.tif
ANN_Hasdeo_Full_2017.jpg,ANN_Hasdeo_Full_2017.tif,,,,,,,,,ANN_Hasdeo_Full_2017,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Hasdeo_Full_2017.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Hasdeo_Full_2017.tif
ANN_Hasdeo_Full_2018.jpg,ANN_Hasdeo_Full_2018.tif,,,,,,,,,ANN_Hasdeo_Full_2018,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Hasdeo_Full_2018.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Hasdeo_Full_2018.tif
ANN_Hasdeo_Full_2019.jpg,ANN_Hasdeo_Full_2019.tif,,,,,,,,,ANN_Hasdeo_Full_2019,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Hasdeo_Full_2019.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Hasdeo_Full_2019.tif
ANN_Hasdeo_Full_2020.jpg,ANN_Hasdeo_Full_2020.tif,,,,,,,,,ANN_Hasdeo_Full_2020,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Hasdeo_Full_2020.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Hasdeo_Full_2020.tif
ANN_Hasdeo_Full_2021.jpg,ANN_Hasdeo_Full_2021.tif,,,,,,,,,ANN_Hasdeo_Full_2021,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Hasdeo_Full_2021.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Hasdeo_Full_2021.tif
ANN_Hasdeo_Full_2022.jpg,ANN_Hasdeo_Full_2022.tif,,,,,,,,,ANN_Hasdeo_Full_2022,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Hasdeo_Full_2022.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Hasdeo_Full_2022.tif
ANN_Hasdeo_Full_2023.jpg,ANN_Hasdeo_Full_2023.tif,,,,,,,,,ANN_Hasdeo_Full_2023,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Hasdeo_Full_2023.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Hasdeo_Full_2023.tif
ANN_Hasdeo_Full_2024.jpg,ANN_Hasdeo_Full_2024.tif,,,,,,,,,ANN_Hasdeo_Full_2024,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Hasdeo_Full_2024.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Hasdeo_Full_2024.tif
ANN_Hasdeo_Full_2025.jpg,ANN_Hasdeo_Full_2025.tif,,,,,,,,,ANN_Hasdeo_Full_2025,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Hasdeo_Full_2025.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Hasdeo_Full_2025.tif
ANN_Kente_Extension_2016.jpg,ANN_Kente_Extension_2016.tif,,,,,,,,,ANN_Kente_Extension_2016,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Kente_Extension_2016.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Kente_Extension_2016.tif
ANN_Kente_Extension_2017.jpg,ANN_Kente_Extension_2017.tif,,,,,,,,,ANN_Kente_Extension_2017,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Kente_Extension_2017.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Kente_Extension_2017.tif
ANN_Kente_Extension_2018.jpg,ANN_Kente_Extension_2018.tif,,,,,,,,,ANN_Kente_Extension_2018,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Kente_Extension_2018.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Kente_Extension_2018.tif
ANN_Kente_Extension_2019.jpg,ANN_Kente_Extension_2019.tif,,,,,,,,,ANN_Kente_Extension_2019,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Kente_Extension_2019.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Kente_Extension_2019.tif
ANN_Kente_Extension_2020.jpg,ANN_Kente_Extension_2020.tif,,,,,,,,,ANN_Kente_Extension_2020,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Kente_Extension_2020.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Kente_Extension_2020.tif
ANN_Kente_Extension_2021.jpg,ANN_Kente_Extension_2021.tif,,,,,,,,,ANN_Kente_Extension_2021,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Kente_Extension_2021.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Kente_Extension_2021.tif
ANN_Kente_Extension_2022.jpg,ANN_Kente_Extension_2022.tif,,,,,,,,,ANN_Kente_Extension_2022,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Kente_Extension_2022.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Kente_Extension_2022.tif
ANN_Kente_Extension_2023.jpg,ANN_Kente_Extension_2023.tif,,,,,,,,,ANN_Kente_Extension_2023,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Kente_Extension_2023.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Kente_Extension_2023.tif
ANN_Kente_Extension_2024.jpg,ANN_Kente_Extension_2024.tif,,,,,,,,,ANN_Kente_Extension_2024,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Kente_Extension_2024.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Kente_Extension_2024.tif
ANN_Kente_Extension_2025.jpg,ANN_Kente_Extension_2025.tif,,,,,,,,,ANN_Kente_Extension_2025,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_Kente_Extension_2025.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_Kente_Extension_2025.tif
ANN_PEKB_Core_2016.jpg,ANN_PEKB_Core_2016.tif,,,,,,,,,ANN_PEKB_Core_2016,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_PEKB_Core_2016.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_PEKB_Core_2016.tif
ANN_PEKB_Core_2017.jpg,ANN_PEKB_Core_2017.tif,,,,,,,,,ANN_PEKB_Core_2017,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_PEKB_Core_2017.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_PEKB_Core_2017.tif
ANN_PEKB_Core_2018.jpg,ANN_PEKB_Core_2018.tif,,,,,,,,,ANN_PEKB_Core_2018,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_PEKB_Core_2018.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_PEKB_Core_2018.tif
ANN_PEKB_Core_2019.jpg,ANN_PEKB_Core_2019.tif,,,,,,,,,ANN_PEKB_Core_2019,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_PEKB_Core_2019.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_PEKB_Core_2019.tif
ANN_PEKB_Core_2020.jpg,ANN_PEKB_Core_2020.tif,,,,,,,,,ANN_PEKB_Core_2020,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_PEKB_Core_2020.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_PEKB_Core_2020.tif
ANN_PEKB_Core_2021.jpg,ANN_PEKB_Core_2021.tif,,,,,,,,,ANN_PEKB_Core_2021,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_PEKB_Core_2021.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_PEKB_Core_2021.tif
ANN_PEKB_Core_2022.jpg,ANN_PEKB_Core_2022.tif,,,,,,,,,ANN_PEKB_Core_2022,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_PEKB_Core_2022.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_PEKB_Core_2022.tif
ANN_PEKB_Core_2023.jpg,ANN_PEKB_Core_2023.tif,,,,,,,,,ANN_PEKB_Core_2023,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_PEKB_Core_2023.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_PEKB_Core_2023.tif
ANN_PEKB_Core_2024.jpg,ANN_PEKB_Core_2024.tif,,,,,,,,,ANN_PEKB_Core_2024,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_PEKB_Core_2024.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_PEKB_Core_2024.tif
ANN_PEKB_Core_2025.jpg,ANN_PEKB_Core_2025.tif,,,,,,,,,ANN_PEKB_Core_2025,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/ANN_PEKB_Core_2025.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,ANN_PEKB_Core_2025.tif
MON_Control_Forest_2016_10_rapid_exp.jpg,MON_Control_Forest_2016_10_rapid_exp.tif,MON,Unknown,Control,Forest,2016,10,2016_10,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Control_Forest_2016_10_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Control_Forest_2016_10_rapid_exp.tif
MON_Control_Forest_2016_11_rapid_exp.jpg,MON_Control_Forest_2016_11_rapid_exp.tif,MON,Unknown,Control,Forest,2016,11,2016_11,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Control_Forest_2016_11_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Control_Forest_2016_11_rapid_exp.tif
MON_Control_Forest_2017_01_rapid_exp.jpg,MON_Control_Forest_2017_01_rapid_exp.tif,MON,Unknown,Control,Forest,2017,01,2017_01,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Control_Forest_2017_01_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Control_Forest_2017_01_rapid_exp.tif
MON_Control_Forest_2017_02_rapid_exp.jpg,MON_Control_Forest_2017_02_rapid_exp.tif,MON,Unknown,Control,Forest,2017,02,2017_02,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Control_Forest_2017_02_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Control_Forest_2017_02_rapid_exp.tif
MON_Control_Forest_2017_03_rapid_exp.jpg,MON_Control_Forest_2017_03_rapid_exp.tif,MON,Unknown,Control,Forest,2017,03,2017_03,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Control_Forest_2017_03_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Control_Forest_2017_03_rapid_exp.tif
MON_Control_Forest_2017_11_rapid_exp.jpg,MON_Control_Forest_2017_11_rapid_exp.tif,MON,Unknown,Control,Forest,2017,11,2017_11,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Control_Forest_2017_11_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Control_Forest_2017_11_rapid_exp.tif
MON_Control_Forest_2017_12_rapid_exp.jpg,MON_Control_Forest_2017_12_rapid_exp.tif,MON,Unknown,Control,Forest,2017,12,2017_12,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Control_Forest_2017_12_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Control_Forest_2017_12_rapid_exp.tif
MON_Control_Forest_2018_01_rapid_exp.jpg,MON_Control_Forest_2018_01_rapid_exp.tif,MON,Unknown,Control,Forest,2018,01,2018_01,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Control_Forest_2018_01_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Control_Forest_2018_01_rapid_exp.tif
MON_Control_Forest_2018_02_rapid_exp.jpg,MON_Control_Forest_2018_02_rapid_exp.tif,MON,Unknown,Control,Forest,2018,02,2018_02,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Control_Forest_2018_02_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Control_Forest_2018_02_rapid_exp.tif
MON_Control_Forest_2018_03_rapid_exp.jpg,MON_Control_Forest_2018_03_rapid_exp.tif,MON,Unknown,Control,Forest,2018,03,2018_03,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Control_Forest_2018_03_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Control_Forest_2018_03_rapid_exp.tif
MON_Control_Forest_2018_04_rapid_exp.jpg,MON_Control_Forest_2018_04_rapid_exp.tif,MON,Unknown,Control,Forest,2018,04,2018_04,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Control_Forest_2018_04_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Control_Forest_2018_04_rapid_exp.tif
MON_Control_Forest_2018_10_rapid_exp.jpg,MON_Control_Forest_2018_10_rapid_exp.tif,MON,Unknown,Control,Forest,2018,10,2018_10,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Control_Forest_2018_10_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Control_Forest_2018_10_rapid_exp.tif
MON_Control_Forest_2018_11_rapid_exp.jpg,MON_Control_Forest_2018_11_rapid_exp.tif,MON,Unknown,Control,Forest,2018,11,2018_11,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Control_Forest_2018_11_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Control_Forest_2018_11_rapid_exp.tif
MON_Control_Forest_2018_12_rapid_exp.jpg,MON_Control_Forest_2018_12_rapid_exp.tif,MON,Unknown,Control,Forest,2018,12,2018_12,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Control_Forest_2018_12_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Control_Forest_2018_12_rapid_exp.tif
MON_Control_Forest_2019_01_rapid_exp.jpg,MON_Control_Forest_2019_01_rapid_exp.tif,MON,Unknown,Control,Forest,2019,01,2019_01,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Control_Forest_2019_01_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Control_Forest_2019_01_rapid_exp.tif
